"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"503204","Tony Lippett","Michigan State","Big Ten","receiving","LONG","46"
"515356","Darrian Wright","SMU","Conference USA","puntReturns","LONG","6"
"514796","Chris Briggs","Southern Mississippi","Conference USA","receiving","TD","0"
"511260","J.W. Walsh","Oklahoma State","Big 12","passing","PCT","0.669"
"536607","Lance Ray","East Carolina","Conference USA","kickReturns","NO","13"
"512978","Darius Scott","Eastern Michigan","Mid-American","interceptions","YDS","0"
"512975","Courtney Williams","Central Michigan","Mid-American","rushing","YDS","-3"
"501673","Andre Williams","Boston College","ACC","rushing","LONG","99"
"537403","Terrell Mitchell","Florida Atlantic","Sun Belt","receiving","REC","2"
"511258","Josh Stewart","Oklahoma State","Big 12","passing","YPA","7.5"
"517587","Denzel Perryman","Miami","ACC","interceptions","TD","1"
"531197","Tay Glover-Wright","Utah State","Western Athletic","rushing","YPC","5.5"
"503492","Jeremy Hester","Southern Mississippi","Conference USA","receiving","YDS","40"
"484018","Nick Adams","UAB","Conference USA","puntReturns","YDS","20"
"517574","Matt Goudis","Miami","ACC","punting","TB","0"
"514836","Josh Hawkins","East Carolina","Conference USA","interceptions","TD","0"
"517207","Darrell Warren","Kentucky","SEC","receiving","YDS","0"
"511464","De'Anthony Thomas","Oregon","Pac-12","puntReturns","NO","13"
"480709","Willie Scott","Iowa State","Big 12","interceptions","TD","0"
"483024","David Sims","Georgia Tech","ACC","receiving","TD","1"
"481518","Brayden Burnett","Missouri","SEC","kickReturns","LONG","6"
"481081","Clark Mussman","Western Michigan","Mid-American","receiving","LONG","10"
"505551","Zach Davis","Tulane","Conference USA","interceptions","AVG","35.0"
"514835","Warren Harvey","East Carolina","Conference USA","kicking","FGM","15"
"386509","Cameron Rogers","SMU","Conference USA","interceptions","AVG","96.0"
"387759","Kendal Thompkins","Miami","ACC","receiving","YDS","89"
"535742","Landon Collins","Alabama","SEC","puntReturns","LONG","13"
"383193","Khalid Wooten","Nevada","Mountain West","interceptions","YDS","78"
"512039","Darius Slay","Mississippi State","SEC","interceptions","AVG","20.2"
"481283","Justin Clapp","Hawai'i","Mountain West","receiving","TD","0"
"381680","Cordale Scott","Toledo","Mid-American","receiving","REC","12"
"504915","Matt Miller","Boise State","Mountain West","receiving","LONG","52"
"500465","Tony Jones","Colorado","Pac-12","kickReturns","NO","1"
"489461","Mario Dovell","Ohio","Mid-American","receiving","YDS","29"
"382773","D.L. Moore","South Carolina","SEC","receiving","LONG","62"
"511455","Koa Ka'ai","Oregon","Pac-12","receiving","TD","0"
"518696","Tommy Hibbard","North Carolina","ACC","rushing","LONG","8"
"500863","Jonathan Krause","Vanderbilt","SEC","puntReturns","LONG","83"
"500890","Giovani Bernard","North Carolina","ACC","puntReturns","TD","2"
"482493","Allan Bridgford","California","Pac-12","passing","YPA","4.1"
"535464","Steward Butler","Marshall","Conference USA","kickReturns","LONG","27"
"377966","Danny Milligan","Cincinnati","Big East","puntReturns","LONG","42"
"502327","Adam Fearing","Cincinnati","Big East","rushing","LONG","3"
"482048","Zurlon Tipton","Central Michigan","Mid-American","rushing","LONG","72"
"380831","Chris Pantale","Boston College","ACC","receiving","LONG","23"
"487982","Tavon Austin","West Virginia","Big 12","receiving","TD","12"
"505082","Nick Diaz","Utah State","Western Athletic","kicking","XPA","40"
"517129","Brandon Carter","TCU","Big 12","rushing","TD","0"
"514493","Jakeem Grant","Texas Tech","Big 12","kickReturns","AVG","39.5"
"514471","Riley Dixon","Syracuse","Big East","punting","LONG","49"
"515589","Deandre Martin","Wake Forest","ACC","passing","ATT","4"
"501035","Malcome Kennedy","Texas A&M","SEC","receiving","YDS","285"
"382605","Robert Lester","Alabama","SEC","interceptions","AVG","12.8"
"500990","Bo Wallace","Ole Miss","SEC","receiving","YPR","25.0"
"482599","Keith Price","Washington","Pac-12","rushing","TD","2"
"380712","Johnathan Franklin","UCLA","Pac-12","kickReturns","AVG","5.0"
"517177","Eric Johnson","UNLV","Mountain West","puntReturns","YDS","22"
"514448","Jeremiah Kobena","Syracuse","Big East","kickReturns","LONG","37"
"513035","D'Angelo Roberts","Indiana","Big Ten","rushing","CAR","83"
"482794","Jonathan George","Kentucky","SEC","receiving","TD","1"
"516277","Jake Murphy","Utah","Pac-12","receiving","YDS","349"
"505188","Darryl Surgent","Louisiana","Sun Belt","receiving","LONG","73"
"501850","Tyler Evans","Nebraska","Big Ten","receiving","YDS","27"
"381699","Eddie Viliunas","Illinois","Big Ten","receiving","YDS","66"
"381857","Luke Matthews","Utah","Pac-12","rushing","LONG","2"
"482045","Shamari Benton","Central Michigan","Mid-American","interceptions","YDS","11"
"500255","Xavier Grimble","USC","Pac-12","receiving","LONG","31"
"382706","Ferbia Allen","Ole Miss","SEC","receiving","TD","0"
"381516","Dion Guy","North Carolina","ACC","interceptions","INT","1"
"534339","Jamie Gilmore","Temple","Big East","rushing","YDS","94"
"523650","Michael Sorrells","Tulsa","Conference USA","kickReturns","AVG","21.0"
"500502","Earnest Thomas","Illinois","Big Ten","interceptions","TD","0"
"514200","Raheem Mostert","Purdue","Big Ten","kickReturns","YDS","463"
"480442","Jordan Cotton","Iowa","Big Ten","kickReturns","LONG","92"
"381212","Chris Biren","New Mexico","Mountain West","receiving","YPR","11.0"
"535990","Aaron Grubb","UT San Antonio","Western Athletic","kickReturns","YDS","75"
"381445","Andre Ellington","Clemson","ACC","kickReturns","AVG","22.3"
"383022","Bobby Cowan","Idaho","Western Athletic","punting","YDS","3018"
"511394","Horactio Banks","Ball State","Mid-American","kickReturns","NO","3"
"483880","Christian Birt","UMass","Mid-American","interceptions","INT","1"
"487747","Aaron Grymes","Idaho","Western Athletic","receiving","REC","1"
"483145","Johnthan Banks","Mississippi State","SEC","interceptions","TD","0"
"535329","Shaq Thompson","Washington","Pac-12","puntReturns","AVG","4.0"
"505646","Rupert Bryan Jr.","Florida International","Sun Belt","rushing","LONG","5"
"504119","Cody Parkey","Auburn","SEC","kicking","PCT","0.786"
"537082","Michael Boland","UMass","Mid-American","receiving","YPR","0.0"
"504919","Sean Alston","Fresno State","Mountain West","interceptions","TD","0"
"482980","Zico Pasut","East Carolina","Conference USA","rushing","LONG","1"
"515746","Kendall Brock","Nevada","Mountain West","kickReturns","NO","31"
"482908","Andrell Smith","Louisville","Big East","receiving","LONG","50"
"380805","Gerald Levano","Boston College","ACC","punting","TB","0"
"519979","Shane Coleman","Florida International","Sun Belt","rushing","CAR","8"
"381624","Charles Love III","Indiana","Big Ten","receiving","YDS","51"
"379895","Nick Florence","Baylor","Big 12","rushing","TD","10"
"382642","Tyler Wilson","Arkansas","SEC","passing","INT","13"
"487666","Richard Wilson","BYU","FBS Independents","receiving","YDS","102"
"500688","Nate Jeffery","UTEP","Conference USA","puntReturns","TD","1"
"536830","David Anaya","New Mexico","Mountain West","receiving","TD","0"
"515868","Kelsey Collins","Arkansas State","Sun Belt","rushing","CAR","1"
"505020","David Gru","Louisiana Tech","Western Athletic","passing","YDS","24"
"534884","Gabe Marks","Washington State","Pac-12","rushing","YPC","-3.0"
"481918","Gerald Hodges","Penn State","Big Ten","kickReturns","LONG","12"
"501528","Rod Smith","Ohio State","Big Ten","kickReturns","AVG","23.2"
"506136","Jake Capraro","New Mexico State","Western Athletic","punting","YDS","157"
"512474","Daniel Spencer","Houston","Conference USA","receiving","YPR","14.1"
"487982","Tavon Austin","West Virginia","Big 12","receiving","REC","114"
"518464","John Lotulelei","UNLV","Mountain West","interceptions","INT","1"
"512772","Le'Vander Liggins","Louisiana Tech","Western Athletic","interceptions","INT","2"
"501006","R.J. Fleming","Arkansas State","Sun Belt","rushing","TD","0"
"481347","Bradley Randle","UNLV","Mountain West","rushing","TD","8"
"378350","Chandler Koch","Boise State","Mountain West","receiving","LONG","11"
"531800","Andre Givens","Bowling Green","Mid-American","rushing","YDS","134"
"531236","B.J. Catalon","TCU","Big 12","receiving","YDS","152"
"514576","La'Bradford Harold","Utah State","Western Athletic","interceptions","INT","1"
"535783","Gerald Thomas","Colorado","Pac-12","passing","YPA","0.0"
"518031","Andrew Haldeman","Western Michigan","Mid-American","kicking","FGA","16"
"517570","Phillip Dorsett","Miami","ACC","passing","YDS","26"
"519697","Robert Stein","Akron","Mid-American","kicking","PTS","65"
"535313","Korey Durkee","Washington","Pac-12","punting","TB","0"
"533286","Andy Janovich","Nebraska","Big Ten","rushing","TD","0"
"515453","Jon Davis","Illinois","Big Ten","kickReturns","NO","1"
"480611","Harold Turner Jr.","Middle Tennessee","Sun Belt","receiving","YDS","61"
"512203","Marcus Roberson","Florida","SEC","puntReturns","AVG","40.5"
"530809","DeMarcus Sweat","Kentucky","SEC","kickReturns","NO","25"
"514218","Melvin Gordon","Wisconsin","Big Ten","kickReturns","AVG","21.6"
"530995","John Akiba","USC","Pac-12","rushing","TD","0"
"481181","Gavin Escobar","San Diego State","Mountain West","kickReturns","AVG","11.0"
"514189","Brandon Cottom","Purdue","Big Ten","rushing","YDS","209"
"238827","Mason Robinson","Rutgers","Big East","kickReturns","TD","0"
"502413","Todd Thomas","Pittsburgh","Big East","puntReturns","NO","2"
"378014","Johnny Adams","Michigan State","Big Ten","puntReturns","NO","1"
"384784","Ryan Aplin","Arkansas State","Sun Belt","rushing","YPC","4.2"
"501934","John Harris","Texas","Big 12","receiving","YPR","18.0"
"482599","Keith Price","Washington","Pac-12","passing","COMPLETIONS","263"
"517190","Lamar Dawson","USC","Pac-12","interceptions","YDS","23"
"513319","Tony Pierson","Kansas","Big 12","receiving","REC","21"
"536486","Brandon Hamilton","Rice","Conference USA","rushing","CAR","34"
"500244","Nickell Robey-Coleman","USC","Pac-12","puntReturns","TD","0"
"533266","Joseph Williams","Connecticut","Big East","rushing","CAR","3"
"500577","LeKendrick Williams","Texas A&M","SEC","rushing","YPC","3.0"
"481710","Andrew Maxwell","Michigan State","Big Ten","passing","ATT","446"
"535703","Alex Wood","USC","Pac-12","kicking","PCT","0"
"381895","Hubie Graham","Pittsburgh","Big East","receiving","REC","7"
"516338","Travis Riley","North Carolina","ACC","rushing","TD","0"
"514272","Brison Burris","Miami (OH)","Mid-American","interceptions","YDS","6"
"530517","Shadrach Thornton","NC State","ACC","rushing","TD","3"
"508524","Antonio Andrews","Western Kentucky","Sun Belt","puntReturns","TD","1"
"483127","Jamal Merrell","Rutgers","Big East","interceptions","AVG","0.0"
"531594","Jordan Parker","Middle Tennessee","Sun Belt","rushing","LONG","98"
"531079","Nick Jordan","Texas","Big 12","kicking","LONG","40"
"533256","Bobby Puyol","Connecticut","Big East","kicking","FGA","1"
"481073","Antoin Scriven","Western Michigan","Mid-American","rushing","YDS","125"
"531278","Tiger Powell","New Mexico State","Western Athletic","receiving","TD","0"
"482594","Taysom Hill","BYU","FBS Independents","punting","In 20","0"
"482854","Ed Tinker","Pittsburgh","Big East","receiving","YPR","13.6"
"489226","Aaron Jones","Baylor","Big 12","kicking","PTS","119"
"517426","Demarco Robinson","Kentucky","SEC","rushing","TD","0"
"534326","Albert Reid","Maryland","ACC","receiving","TD","0"
"511635","Eli Rogers","Louisville","Big East","receiving","TD","4"
"535857","Aaron Burbridge","Michigan State","Big Ten","receiving","REC","29"
"384973","Cody Wells","Louisiana Monroe","Sun Belt","passing","TD","4"
"518264","Remi Watson","Marshall","Conference USA","rushing","CAR","79"
"381738","James Vandenberg","Iowa","Big Ten","rushing","YPC","0.3"
"532059","Alton Howard","Tennessee","SEC","passing","ATT","1"
"481598","LoVante' Battle","Virginia","ACC","receiving","LONG","-1"
"511594","Juwan Brescacin","Northern Illinois","Mid-American","receiving","TD","0"
"382866","Richard Kent","Vanderbilt","SEC","punting","In 20","0"
"503492","Jeremy Hester","Southern Mississippi","Conference USA","kickReturns","NO","1"
"502076","Shontrelle Johnson","Iowa State","Big 12","receiving","LONG","28"
"518192","Bill Belton","Penn State","Big Ten","receiving","LONG","11"
"512099","Max DeLorenzo","Connecticut","Big East","puntReturns","AVG","0.0"
"483031","Jemea Thomas","Georgia Tech","ACC","interceptions","YDS","1"
"378126","Matt Scott","Arizona","Pac-12","rushing","YDS","506"
"504019","Parker Welch","Georgia","SEC","passing","TD","1"
"500793","Terry Williams","East Carolina","Conference USA","puntReturns","NO","1"
"511620","Calvin Pryor III","Louisville","Big East","interceptions","YDS","10"
"531272","Trashaun Nixon","New Mexico State","Western Athletic","interceptions","AVG","-1.0"
"530869","Pharaoh Brown","Oregon","Pac-12","kickReturns","YDS","2"
"501134","Maurice Hagens","Miami","ACC","receiving","YDS","25"
"481325","Jacob Maxwell","Louisiana","Sun Belt","rushing","TD","0"
"481867","Eric Ward","Texas Tech","Big 12","receiving","TD","12"
"503432","Jeremy Eddington","Rice","Conference USA","receiving","LONG","10"
"514475","Paul Millard","West Virginia","Big 12","rushing","TD","0"
"509281","Dontae Strickland","Air Force","Mountain West","passing","INT","0"
"501598","Justin Gilbert","Oklahoma State","Big 12","kickReturns","TD","1"
"480517","Dalton Hilliard","UCLA","Pac-12","interceptions","TD","0"
"531903","Conor Hundley","Akron","Mid-American","rushing","TD","3"
"481747","David Paulsen","Oklahoma State","Big 12","kickReturns","NO","1"
"384890","Blaine Gautier","Louisiana","Sun Belt","passing","TD","5"
"532180","Joshua Rounds","Tulane","Conference USA","rushing","CAR","17"
"483233","Ja'Gared Davis","SMU","Conference USA","puntReturns","YDS","39"
"503360","Brandon Hayes","Memphis","Conference USA","rushing","YDS","576"
"536304","Roman Runner","Idaho","Western Athletic","passing","YPA","58.0"
"537094","Daniel McKinney","Florida Atlantic","Sun Belt","rushing","CAR","4"
"511363","Clifton Richardson","Virginia","ACC","rushing","CAR","24"
"378388","Steven Schott","Ball State","Mid-American","kicking","PTS","125"
"503432","Jeremy Eddington","Rice","Conference USA","passing","PCT","0.000"
"483177","DeAngelo Smith","South Carolina","SEC","receiving","YPR","23.0"
"504504","Tim Erjavec","Kent State","Mid-American","rushing","CAR","1"
"534376","Chance Marden","San Diego State","Mountain West","kicking","XPM","51"
"517229","Jarvis Landry","LSU","SEC","receiving","LONG","33"
"504745","Bryan Bennett","Oregon","Pac-12","rushing","TD","6"
"482538","Micah Hatfield","Oregon State","Pac-12","rushing","CAR","1"
"512517","Bakari Hollier","Memphis","Conference USA","kickReturns","YDS","95"
"503488","Arsenio Favor","Southern Mississippi","Conference USA","rushing","LONG","33"
"532106","Hector Roach","San José State","Western Athletic","interceptions","TD","0"
"482099","Spencer Keith","Kent State","Mid-American","rushing","YPC","2.7"
"517532","Chase Pennycuff","Middle Tennessee","Sun Belt","rushing","YDS","3"
"514162","Zack Langer","Tulsa","Conference USA","kickReturns","TD","0"
"385349","Josh Brisk","Florida International","Sun Belt","punting","LONG","57"
"481634","Marshall Musil","Oklahoma","Big 12","receiving","TD","0"
"504817","Andrew Furney","Washington State","Pac-12","kicking","FGM","14"
"530449","Rushel Shell","Pittsburgh","Big East","receiving","YPR","11.4"
"517570","Phillip Dorsett","Miami","ACC","kickReturns","TD","0"
"511322","Niklas Sade","NC State","ACC","kicking","LONG","50"
"383416","Antavious Wilson","Marshall","Conference USA","receiving","YPR","10.7"
"500410","Tim Hanrahan","Northwestern","Big Ten","kickReturns","TD","0"
"480681","Johnathan Coleman","Boston College","ACC","receiving","LONG","52"
"483409","Mike Edwards","Hawai'i","Mountain West","kickReturns","LONG","100"
"487794","Chris Fields","Ohio State","Big Ten","receiving","YDS","55"
"504943","Greg Watson","Fresno State","Mountain West","passing","ATT","22"
"502546","Luke Eakes","Northern Illinois","Mid-American","kickReturns","NO","1"
"482034","Jerrod Dillard","Akron","Mid-American","receiving","TD","9"
"517335","Michael Frisina","Boise State","Mountain West","kicking","XPM","42"
"514244","Rob Sterling","Northern Illinois","Mid-American","kickReturns","AVG","13.0"
"487982","Tavon Austin","West Virginia","Big 12","rushing","YDS","643"
"517475","Johnny Manziel","Texas A&M","SEC","passing","TD","26"
"378311","Corey Fuller","TCU","Big 12","receiving","YDS","80"
"483401","Ben Turk","Notre Dame","FBS Independents","punting","LONG","53"
"530429","Shakeel Rashad","North Carolina","ACC","interceptions","YDS","0"
"518003","Malon Lee","Louisiana Tech","Western Athletic","receiving","TD","2"
"513403","Kenneth Harper","Temple","Big East","rushing","LONG","38"
"512754","Peter Mortell","Minnesota","Big Ten","rushing","YDS","7"
"512839","Sammy Watkins","Clemson","ACC","passing","PCT","0.500"
"508205","Michel Chapuseaux","South Alabama","Sun Belt","kicking","LONG","53"
"481623","Javon Harris","Oklahoma","Big 12","interceptions","INT","6"
"232441","DeAngelo Benton","Auburn","SEC","receiving","YDS","84"
"535906","Kyle Kamman","Ball State","Mid-American","rushing","YPC","-2.3"
"487983","Stedman Bailey","West Virginia","Big 12","kickReturns","YDS","146"
"514874","Tevin Newman","New Mexico","Mountain West","interceptions","AVG","19.0"
"381857","Luke Matthews","Utah","Pac-12","puntReturns","TD","0"
"381556","Eric Martin","Virginia Tech","ACC","receiving","YDS","16"
"381048","Tim Marlowe","Nebraska","Big Ten","receiving","TD","0"
"480915","Cayman Shutter","Hawai'i","Mountain West","passing","PCT","0.500"
"520520","Colby Kirkegaard","Wyoming","Mountain West","passing","YPA","4.7"
"382111","Kevin Harper","Pittsburgh","Big East","kicking","FGM","20"
"514744","Andre Davis","South Florida","Big East","passing","INT","0"
"511297","Tony Creecy","NC State","ACC","rushing","YDS","476"
"515707","Boe Brand","Western Kentucky","Sun Belt","receiving","LONG","35"
"515360","Angel Santiago","Army","FBS Independents","rushing","TD","0"
"382372","Demetris Murray","South Florida","Big East","receiving","LONG","25"
"536315","Myles White","Louisiana Tech","Western Athletic","receiving","TD","6"
"488085","Quincy McDuffie","UCF","Conference USA","kickReturns","NO","17"
"515826","Bruce Ellington","South Carolina","SEC","receiving","YPR","15.0"
"512678","Travis Lorius","San José State","Western Athletic","receiving","LONG","9"
"480667","Jim Noel","Boston College","ACC","interceptions","TD","0"
"513592","Brian Schmiedebusch","Bowling Green","Mid-American","punting","In 20","0"
"515814","Joshua Blue","South Carolina","SEC","rushing","YDS","19"
"480230","Darius Jones","Baylor","Big 12","interceptions","INT","1"
"515416","Jafus Gaines","Texas State","Western Athletic","kickReturns","AVG","28.9"
"536390","Kalvin Hill","Western Michigan","Mid-American","rushing","TD","0"
"500419","Trevor Siemian","Northwestern","Big Ten","passing","TD","6"
"537069","Stacey Bedell","UMass","Mid-American","receiving","YPR","10.0"
"502885","Joe McKay","Colorado State","Mountain West","kickReturns","AVG","11.0"
"512015","Philander Moore","Ole Miss","SEC","puntReturns","TD","0"
"535528","Tre' Parmalee","Kansas","Big 12","kickReturns","TD","0"
"385331","John Goodman","Notre Dame","FBS Independents","receiving","LONG","50"
"481248","Kolton Browning","Louisiana Monroe","Sun Belt","passing","PCT","0.638"
"531310","Kenneth Dixon","Louisiana Tech","Western Athletic","receiving","REC","10"
"511263","Joe Bergeron","Texas","Big 12","receiving","TD","0"
"517589","Rashawn Scott","Miami","ACC","receiving","TD","3"
"486882","Rickey Courtney","Louisiana Tech","Western Athletic","rushing","YPC","4.0"
"385222","James Morrison","Arizona State","Pac-12","rushing","CAR","15"
"516277","Jake Murphy","Utah","Pac-12","rushing","CAR","1"
"506420","Keanu Nelson","Stanford","Pac-12","puntReturns","AVG","8.0"
"383478","Jahleel Addae","Central Michigan","Mid-American","puntReturns","LONG","0"
"512357","DeVontae McNeal","Louisiana Monroe","Sun Belt","kickReturns","YDS","32"
"515703","James Mauro","Western Kentucky","Sun Belt","passing","ATT","18"
"503895","Drew Dileo","Michigan","Big Ten","kickReturns","YDS","67"
"504606","Keith Moore","Ohio","Mid-American","interceptions","AVG","0.0"
"511574","Shane Huhn","UTEP","Conference USA","interceptions","AVG","0.0"
"487625","JD Falslev","BYU","FBS Independents","receiving","YDS","274"
"487510","Dylan Breeding","Arkansas","SEC","punting","LONG","72"
"513621","Marqus Baker","Buffalo","Mid-American","puntReturns","NO","1"
"504310","Channing Fugate","Tennessee","SEC","kickReturns","LONG","17"
"512747","Marcus Jones","Minnesota","Big Ten","kickReturns","TD","0"
"511607","Matt McIntosh","Northern Illinois","Mid-American","passing","YDS","57"
"511635","Eli Rogers","Louisville","Big East","receiving","YPR","11.0"
"517170","Dionza Bradford","UNLV","Mountain West","receiving","YPR","15.0"
"481955","Craig Loston","LSU","SEC","interceptions","TD","1"
"502942","Josh Gavert","San Diego State","Mountain West","interceptions","YDS","9"
"516201","John Hendrick","Navy","FBS Independents","passing","PCT","0.667"
"512198","Hunter Joyer","Florida","SEC","rushing","LONG","1"
"504230","Vince Sanders","Ole Miss","SEC","receiving","REC","39"
"531076","Daje Johnson","Texas","Big 12","kickReturns","TD","0"
"381774","Sam McGuffie","Rice","Conference USA","kickReturns","TD","0"
"537066","A.J. Doyle","UMass","Mid-American","rushing","TD","0"
"531805","Josh Pettus","Bowling Green","Mid-American","interceptions","YDS","0"
"500890","Giovani Bernard","North Carolina","ACC","rushing","TD","12"
"504122","Craig Sanders","Auburn","SEC","kickReturns","NO","1"
"504869","Arius Wright","Western Kentucky","Sun Belt","interceptions","INT","1"
"504955","Joey Iosefa","Hawai'i","Mountain West","passing","PCT","0.333"
"385443","Deion Walker","UMass","Mid-American","receiving","REC","59"
"530721","Jamel Harbison","Minnesota","Big Ten","rushing","YDS","2"
"504322","Rajion Neal","Tennessee","SEC","rushing","YDS","708"
"505655","Jeremiah Harden","Florida International","Sun Belt","rushing","YPC","5.7"
"518317","Christian Jones","Northwestern","Big Ten","receiving","YPR","11.8"
"505233","Brelan Chancellor","North Texas","Sun Belt","puntReturns","TD","0"
"519451","Andy Erickson","Texas State","Western Athletic","kickReturns","LONG","38"
"513573","Matt Quinn Johnson","Bowling Green","Mid-American","passing","YPA","4.3"
"480668","Rolandan Finch","Boston College","ACC","rushing","TD","1"
"518847","Brian Dowling","UMass","Mid-American","puntReturns","NO","6"
"504224","Randall Mackey","Ole Miss","SEC","receiving","LONG","68"
"482067","Connor Odykirk","Central Michigan","Mid-American","rushing","CAR","2"
"534284","Corey Brown","Ohio State","Big Ten","kickReturns","AVG","0.0"
"511969","Sam B. Richardson","Iowa State","Big 12","passing","TD","8"
"478459","Tim Hawkins","Texas State","Western Athletic","rushing","LONG","25"
"534284","Corey Brown","Ohio State","Big Ten","puntReturns","LONG","76"
"381929","MarQueis Gray","Minnesota","Big Ten","rushing","CAR","72"
"533220","Jhurell Pressley","New Mexico","Mountain West","rushing","LONG","40"
"380116","Ryan Roberson","Texas","Big 12","kickReturns","YDS","38"
"515814","Joshua Blue","South Carolina","SEC","rushing","YPC","4.8"
"537095","Christian Milstead","Florida Atlantic","Sun Belt","kickReturns","TD","0"
"531748","Tyler Gray","Boise State","Mountain West","interceptions","YDS","34"
"480192","Dustin Ebner","Colorado","Pac-12","receiving","YDS","116"
"481696","Larry Caper","Michigan State","Big Ten","receiving","REC","6"
"504873","Kadeem Jones","Western Kentucky","Sun Belt","receiving","YPR","12.9"
"502327","Adam Fearing","Cincinnati","Big East","rushing","YPC","1.3"
"482763","Anthony Young-Wiseman","Duke","ACC","kickReturns","LONG","2"
"384810","Erik Hansen","Florida Atlantic","Sun Belt","rushing","CAR","1"
"532174","Darion Monroe","Tulane","Conference USA","puntReturns","YDS","63"
"503444","Cameron Nwosu","Rice","Conference USA","interceptions","AVG","13.5"
"481663","Jimmy Newman","Wake Forest","ACC","kicking","PTS","23"
"380853","Avis Commack","Akron","Mid-American","interceptions","TD","1"
"516964","Donavon Cunningham","Idaho","Western Athletic","rushing","CAR","1"
"377964","Travis Kelce","Cincinnati","Big East","receiving","YPR","16.0"
"535574","Adrian Gamble","Virginia","ACC","receiving","YDS","35"
"487950","Chris Harper","Kansas State","Big 12","receiving","YPR","14.8"
"480442","Jordan Cotton","Iowa","Big Ten","rushing","LONG","2"
"532641","Jaime Wilson","Western Michigan","Mid-American","rushing","YPC","2.0"
"512747","Marcus Jones","Minnesota","Big Ten","puntReturns","YDS","47"
"482243","Dwayne Donigan","Ball State","Mid-American","rushing","YPC","3.6"
"482670","Kevin Norwood","Alabama","SEC","receiving","YDS","461"
"516978","Camryn Harris","Idaho","Western Athletic","receiving","TD","0"
"381723","Zach Becker","Illinois","Big Ten","rushing","YDS","7"
"481884","Joe Brown","Colorado State","Mountain West","rushing","YDS","76"
"537103","Martese Jackson","Florida Atlantic","Sun Belt","rushing","TD","1"
"518207","Matt Zanellato","Penn State","Big Ten","receiving","LONG","11"
"481918","Gerald Hodges","Penn State","Big Ten","puntReturns","YDS","-1"
"380315","Ryan Smith","SMU","Conference USA","interceptions","AVG","22.0"
"383762","Cory Dorris","Tulsa","Conference USA","interceptions","TD","1"
"530944","Patrick Towles","Kentucky","SEC","passing","TD","1"
"379325","Jordan Jenkins","Oregon State","Pac-12","rushing","TD","0"
"506620","Darrin Moore","Texas Tech","Big 12","receiving","LONG","57"
"480925","Alex Dunnachie","Hawai'i","Mountain West","punting","TB","0"
"513732","Malcolm Creer","Colorado","Pac-12","receiving","REC","1"
"515190","Daniel Sams","Kansas State","Big 12","passing","ATT","8"
"516948","Justin Vele","Hawai'i","Mountain West","receiving","YDS","4"
"480475","Brandon Williams","Northwestern","Big Ten","punting","YDS","2554"
"521267","John Wallace","UMass","Mid-American","kickReturns","AVG","3.0"
"536836","Quinton McCown","New Mexico","Mountain West","passing","ATT","11"
"530981","Jordan Payton","UCLA","Pac-12","receiving","YPR","11.2"
"501927","Carrington Byndom","Texas","Big 12","interceptions","TD","1"
"385331","John Goodman","Notre Dame","FBS Independents","passing","YPA","0.0"
"511550","Landon Smith","Ohio","Mid-American","rushing","LONG","0"
"531051","Travis Wilson","Utah","Pac-12","passing","ATT","204"
"531288","Perris Scoggins","New Mexico State","Western Athletic","receiving","LONG","25"
"482077","Alex Gillett","Eastern Michigan","Mid-American","rushing","TD","4"
"504639","Cassius McDowell","Toledo","Mid-American","rushing","YPC","4.8"
"512766","Zach Griffith","Louisiana Tech","Western Athletic","passing","YPA","5.2"
"516001","Jimmy Turvy","Miami (OH)","Mid-American","receiving","TD","0"
"516296","Luke Anderson","Wyoming","Mountain West","kickReturns","TD","0"
"482165","Matt Brown","Temple","Big East","receiving","REC","4"
"382028","Gavin Roberts","Purdue","Big Ten","rushing","CAR","1"
"511983","Devin Lucien","UCLA","Pac-12","receiving","REC","10"
"480413","Nathan Scheelhaase","Illinois","Big Ten","passing","ATT","246"
"514783","Matthew Bailey","Tulane","Conference USA","interceptions","AVG","18.5"
"480249","Chad Bumphis","Mississippi State","SEC","rushing","YPC","0.0"
"480230","Darius Jones","Baylor","Big 12","kickReturns","YDS","254"
"530939","A.J. Legree","Kentucky","SEC","receiving","YPR","9.4"
"501027","Nehemiah Hicks","Texas A&M","SEC","kickReturns","AVG","4.5"
"535181","Bryce Treggs","California","Pac-12","rushing","LONG","0"
"513334","Marqise Lee","USC","Pac-12","kickReturns","AVG","28.5"
"500215","Synjyn Days","Georgia Tech","ACC","passing","TD","0"
"511651","Ronald Jones","Pittsburgh","Big East","puntReturns","AVG","14.8"
"504326","Michael Palardy","Tennessee","SEC","passing","YDS","0"
"483040","Ray Beno","Georgia Tech","ACC","rushing","YDS","5"
"484008","Luke Swift","Miami (OH)","Mid-American","receiving","REC","25"
"504787","Malcolm Marable","Oregon State","Pac-12","kickReturns","NO","9"
"382585","Marcus Sales","Syracuse","Big East","receiving","TD","8"
"501076","Terrence Brooks","Florida State","ACC","interceptions","INT","2"
"503607","Darius Staten","Navy","FBS Independents","rushing","YDS","184"
"535646","A.J. Schurr","Army","FBS Independents","passing","COMPLETIONS","8"
"501534","Keiwone Malone","Memphis","Conference USA","puntReturns","NO","22"
"532059","Alton Howard","Tennessee","SEC","kickReturns","LONG","31"
"511998","Chief Brown","Ole Miss","SEC","interceptions","INT","1"
